cpu_usage_percent,memory_usage_mb,mouse_clicks_per_min,keyboard_strokes_per_min,network_activity_kb,window_focus_time_sec,time_since_last_interaction_min,power_consumption_watts,status,app_name,timestamp
27.66551501,44.52619022,9,27,100.1255159,3.87684599,1.571615772,35.62840581,Active,PowerPoint,53:11.8
4.969834619,143.7670821,8,24,116.1455217,32.58728677,6.603128287,5,Active,Firefox,53:41.8
30.70296777,37.14597195,14,23,69.50694528,1.911034983,4.711357326,43.10087261,Active,PowerPoint,54:11.8
34.15878618,207.0041973,6,32,20.56262154,48.19980695,0.931625582,49.63593419,Active,Calculator,54:41.8
33.39685672,156.1829815,4,31,23.74724734,41.78310422,11.77644295,41.13515115,Active,Spotify,55:11.8
41.21171088,40.68363754,9,20,76.27511986,41.14912001,1.119742394,50.7365649,Active,Notepad,55:41.8
37.50883232,126.8093192,7,19,89.9490629,3.563457765,22.82353687,46.69896157,Active,Word,56:11.8
31.88770119,93.58826958,8,24,30.74009017,27.00073198,0.036686706,17.36012898,Active,PowerPoint,56:41.8
23.94751433,173.9380883,8,30,92.73351485,22.21388758,1.529117366,38.98294502,Active,Discord,57:11.8
0.085585997,250.5337835,10,29,43.11319481,32.05612769,1.114844691,47.27799838,Active,Firefox,57:41.8
31.44427329,10,6,22,71.42851928,40.57025762,0.070461205,40.25658738,Active,Photoshop,58:11.8
28.11531531,158.6269559,4,35,84.3640096,19.72805899,6.590710017,15.14419759,Active,Excel,58:41.8
29.07368256,137.9900403,10,25,5.546964531,20.48032951,5.911477358,69.4622589,Active,Chrome,59:11.8
5.848771363,200.3505057,10,38,63.543163,43.59855673,7.859529765,25.55688693,Active,VS Code,59:41.8
8.784151894,165.9897471,5,24,92.85927632,7.410000744,1.483267959,20.15606811,Active,Steam,00:11.8
40.7972928,93.60230012,7,29,33.18004939,15.06677127,2.937949925,45.81637133,Active,Slack,00:41.8
24.40667269,126.0709548,8,32,18.30255693,30.11673664,5.381028826,38.68486326,Active,WhatsApp,01:11.8
35.22251046,90.29806074,4,26,64.84356306,47.99440746,2.897025974,57.02883187,Active,Chrome,01:41.8
25.42477564,230.7005354,7,20,54.00329837,10.62450523,5.975491007,62.45307871,Active,Photoshop,02:11.8
25.44634209,151.5983737,12,26,40.18087906,65.79397979,5.025246468,59.41129704,Active,Telegram,02:41.8
39.07425709,292.5893014,8,19,49.9336187,2.986744777,0.608848752,44.96433979,Active,Word,03:11.8
17.25932908,145.450439,6,31,0,61.00557648,7.594402342,56.06594849,Active,FileExplorer,03:41.8
26.44181165,96.86949248,5,20,62.13425969,53.99180298,6.376920831,13.79973809,Active,PowerPoint,04:11.8
18.06587067,36.47142055,8,29,97.77793566,1.397968155,5.333161531,66.88721715,Active,Word,04:41.8
18.48255659,14.76452428,9,26,28.55972631,0,0.842647172,36.90340718,Active,Spotify,05:11.8
20.36241815,31.18980427,4,31,25.14749209,44.39728338,1.559849568,84.39875824,Active,Steam,05:41.8
28.33200657,170.0344988,9,24,55.17685232,22.4519763,2.497590903,67.49599954,Active,Chrome,06:11.8
17.81877068,188.1543767,6,26,135.3763235,9.861059008,1.64203162,41.05428834,Active,TaskManager,06:41.8
43.83634188,31.41069735,11,22,82.99649821,66.23402418,1.292625108,45.42821257,Active,Telegram,07:11.8
11.58089047,217.1278736,9,28,47.17475646,6.121951196,8.182958053,68.68123229,Active,Telegram,07:41.8
22.19692534,113.7704211,8,31,51.18796454,15.46122805,5.083764188,5,Active,Photoshop,08:11.8
18.40403413,161.0094759,8,17,85.96540627,17.83203374,4.167475986,41.79538433,Active,Slack,08:41.8
46.70466827,270.9165471,7,28,22.71874257,0,1.280611551,79.02847481,Active,Chrome,09:11.8
27.94832165,217.2629487,7,24,68.3522782,31.82735518,12.50985077,61.8970718,Active,Firefox,09:41.8
40.47766809,129.8602014,7,19,16.47634973,11.76882889,1.060913205,28.2457225,Active,Discord,10:11.8
2.716594404,83.16058309,7,24,77.74744008,46.2107223,7.922529882,51.28949222,Active,Spotify,10:41.8
29.00575399,10,12,23,41.18136823,48.82525446,17.006887,25.46613609,Active,Photoshop,11:11.8
38.34446193,96.06350106,11,17,56.02082376,34.63442,6.493116045,38.17066254,Active,Slack,11:41.8
26.23425984,134.1652321,7,28,39.23371745,34.86093259,24.70935487,51.67675238,Active,Slack,12:11.8
40.98220563,75.96153546,4,27,70.96060128,33.27178229,5.264149172,55.19650363,Active,PowerPoint,12:41.8
17.24067325,140.1557275,14,14,44.7595425,15.99191631,1.226053394,59.58837448,Active,Firefox,13:11.8
46.1402116,155.7638912,10,34,114.7391506,17.70344099,1.139646761,69.67574554,Active,Word,13:41.8
59.48347185,133.1358014,11,30,92.56602769,56.46453896,1.961986458,21.12547511,Active,TaskManager,14:11.8
19.55742159,101.2498064,5,26,10.87134013,44.70482889,0.035777801,45.48042055,Active,Discord,14:41.8
18.31746218,162.6491004,13,29,55.74368408,34.12173969,5.723780691,27.99305804,Active,Notepad,15:11.8
46.80076716,183.1455487,8,26,72.05465696,42.00130653,1.564437277,37.02287206,Active,VS Code,15:41.8
48.69358219,68.22006919,5,34,36.25522014,28.77832942,8.441951948,29.9112478,Active,Telegram,16:11.8
17.15709959,255.8199285,7,21,86.37430112,33.69893539,2.22497602,54.98806973,Active,MediaPlayer,16:41.8
18.69719774,142.6058901,8,21,82.83952448,41.89033822,3.269214022,66.0603842,Active,VS Code,17:11.8
20.77323087,151.4137217,10,31,47.4931234,0,16.86143422,67.14028448,Active,Firefox,17:41.8
4.833242334,203.1160817,5,31,79.43647652,48.12277836,1.386494972,22.89653838,Active,Slack,18:11.8
11.2202208,167.4912098,5,22,0,46.68680442,6.387273278,42.53403907,Active,Slack,18:41.8
9.937888499,221.4852475,4,23,90.72764628,14.38623446,7.034889784,22.34196215,Active,Telegram,19:11.8
13.48303652,171.5343124,5,22,76.59526406,54.88205032,1.24870934,21.67543544,Active,PowerPoint,19:41.8
24.47972669,104.0671969,12,21,17.36966916,0,3.475714219,31.76537251,Active,FileExplorer,20:11.8
28.51322099,177.1127644,2,22,57.5564108,37.0590617,2.155468093,51.86595382,Active,MediaPlayer,20:41.8
48.25750739,64.22053445,7,32,0,30.79866093,7.389992607,55.37830086,Active,FileExplorer,21:11.8
10.02468939,158.1419779,9,32,27.09729101,23.81057851,4.870702616,58.08459013,Active,Chrome,21:41.8
39.76483598,147.5077507,9,28,82.86918014,30.38734655,3.231156286,56.84716816,Active,PowerPoint,22:11.8
21.79016734,134.3912357,7,26,49.61491525,41.65461117,7.556188316,28.04298053,Active,Firefox,22:41.8
24.25804436,140.3596866,10,17,47.95391082,0,1.340414127,68.65518038,Active,Slack,23:11.8
35.12229238,10,8,25,51.35678572,50.01929181,7.004439262,61.06560072,Active,Notepad,23:41.8
8.159169677,108.8456319,10,20,47.85711061,21.79452975,10.02628517,36.74619681,Active,Calculator,24:11.8
30.73614619,156.9633676,10,23,79.62469151,50.30905696,10.54421157,37.50160656,Active,VS Code,24:41.8
27.49678312,161.9892294,3,29,31.43031157,42.87035355,7.654834342,31.84916832,Active,Word,25:11.8
32.38676896,72.92436443,4,25,62.58038221,21.37859718,2.621362876,19.16313465,Active,Spotify,25:41.8
29.33752966,244.9280881,7,23,15.66147005,28.41347607,20.03387295,58.32049711,Active,Discord,26:11.8
61.8295021,85.03688638,7,26,72.23297685,29.58841146,2.386903012,61.44123569,Active,WhatsApp,26:41.8
15.43390024,222.70929,8,24,40.35886694,62.12520761,5.089200915,26.47895076,Active,Notepad,27:11.8
17.03504567,182.0395771,4,24,48.77037401,7.191084265,0.878164945,20.36282578,Active,Excel,27:41.8
15.6528921,101.5329518,9,31,39.13487183,21.23854286,19.67361829,26.26926426,Active,Chrome,28:11.8
16.66784321,283.1483169,13,25,42.93039798,0,6.086741323,47.20489264,Active,MediaPlayer,28:41.8
15.43919309,60.47723762,8,29,19.85821317,32.47816491,6.999483175,17.36045251,Active,Calculator,29:11.8
42.83524797,218.936563,9,28,59.87750186,17.52981973,0.340198969,67.5561996,Active,Word,29:41.8
46.30756372,225.0436739,10,18,66.63992292,19.95656986,7.207298114,66.35915489,Active,Steam,30:11.8
16.43880559,99.70348432,5,29,10.08079538,59.69380805,7.452132141,53.48689888,Active,Photoshop,30:41.8
12.5146664,254.4348975,6,19,32.10800282,13.53260955,5.570245016,61.194715,Active,Firefox,31:11.8
32.07123335,131.2465114,5,21,50.90041528,26.80955904,1.725917646,46.17510776,Active,PowerPoint,31:41.8
16.71665434,171.6520222,10,24,32.04055585,20.82799428,3.363684887,54.3030799,Active,Chrome,32:11.8
34.49397727,169.5241379,7,32,43.31535157,22.08339247,0.585109965,18.99635513,Active,Firefox,32:41.8
28.04384531,139.9268444,9,24,98.48305221,85.43579219,3.189386149,72.80958954,Active,Word,33:11.8
2.263838275,210.8106205,11,21,19.45511644,0,1.397404654,35.25294122,Active,FileExplorer,33:41.8
48.21257802,209.511654,7,35,0,42.88137086,2.146973143,42.42398342,Active,Spotify,34:11.8
51.9381651,18.86010201,8,20,32.03780563,78.54746769,0.887269566,94.74401535,Active,TaskManager,34:41.8
15.80816964,247.8255182,9,25,40.15520945,51.58171543,1.30717687,40.59985102,Active,Spotify,35:11.8
19.1844766,25.3131009,9,19,35.30030153,30.93884331,0.39829405,59.7880363,Active,VS Code,35:41.8
29.28798086,227.4409653,5,28,58.06433592,6.544633597,12.62248242,55.29064933,Active,Photoshop,36:11.8
30.01685185,234.5028853,10,24,19.1575472,56.09548668,3.779483852,18.34362739,Active,Notepad,36:41.8
34.87816409,68.17751773,8,32,14.7415965,48.74691956,2.527051327,25.00513897,Active,VS Code,37:11.8
55.15306808,119.1889284,11,18,29.76538477,0,3.828903493,85.71777287,Active,WhatsApp,37:41.8
22.34579159,67.07214986,8,29,30.38453791,23.5943754,4.948249921,56.58325885,Active,Notepad,38:11.8
13.02554133,133.8809227,5,24,113.6252284,5.878121074,12.74746864,44.66249989,Active,PowerPoint,38:41.8
4.31021158,126.8974287,9,22,96.57342644,0,0.984291236,34.28703855,Active,WhatsApp,39:11.8
14.0360494,208.4745399,9,26,0,5.412850388,1.751707347,51.40155124,Active,Telegram,39:41.8
24.50309541,248.273156,9,24,0,32.10878452,18.60481048,53.30295466,Active,Notepad,40:11.8
51.91836795,254.6762858,5,18,47.42741157,41.60638355,2.319654422,49.5304308,Active,Discord,40:41.8
17.23583051,107.837398,10,27,107.3478504,23.53126094,0.114100295,66.37921162,Active,TaskManager,41:11.8
28.35681927,134.3083595,10,31,69.98269225,57.48250785,0.798752019,27.66282836,Active,WhatsApp,41:41.8
24.75365656,23.74213558,9,24,49.01342902,50.58879825,0.133458894,24.98597126,Active,MediaPlayer,42:11.8
42.8258991,89.55974501,8,28,36.31777182,27.49444726,22.98756907,65.86140984,Active,FileExplorer,42:41.8
62.90398639,222.3638725,8,25,82.31487429,24.94794625,1.634685151,87.25374774,Active,VS Code,43:11.8
17.03696841,271.1687118,10,26,55.33968139,37.65479237,12.85511804,61.85184885,Active,Photoshop,43:41.8
17.65840836,57.42383461,10,27,101.9527515,29.6430718,27.4671326,70.95507424,Active,Word,44:11.8
40.66241316,105.5651806,3,27,0,1.486318369,4.579469317,43.50318728,Active,Slack,44:41.8
35.22837234,148.0195682,14,28,62.70937366,24.09236031,0.168799093,50.3223005,Active,Steam,45:11.8
52.70060989,171.0120869,11,21,33.10106997,43.31134396,0.425565701,50.05312691,Active,WhatsApp,45:41.8
33.75892278,89.27973601,8,26,62.42825653,56.2948053,3.284935107,43.89146704,Active,PowerPoint,46:11.8
19.61061864,181.8045783,8,23,57.52568755,49.20327794,2.605827928,73.22593732,Active,VS Code,46:41.8
33.85982246,114.462049,8,16,65.28998627,36.68605395,4.659272428,67.3169455,Active,Discord,47:11.8
41.63055371,148.9160797,9,21,79.3274644,59.14743285,2.888815632,37.01531561,Active,PowerPoint,47:41.8
37.30723272,190.9713186,12,28,91.69377739,38.47903336,13.59632799,12.08845882,Active,Telegram,48:11.8
32.60911047,150.4816702,13,32,108.5516951,28.22899897,3.825791391,43.72851446,Active,Steam,48:41.8
41.00012034,117.2710582,11,22,50.47382903,59.57423136,5.916376768,21.9069563,Active,MediaPlayer,49:11.8
42.53943386,141.7792647,7,31,33.72950079,44.40517318,11.34020692,45.47350113,Active,WhatsApp,49:41.8
45.73238487,143.3727781,7,26,13.22534694,56.04006188,0.794227693,23.48268149,Active,Word,50:11.8
34.73064831,122.2491728,5,32,63.04659021,6.247862649,1.305101092,70.13033272,Active,Discord,50:41.8
22.4932288,130.5902953,6,25,75.04752042,12.79462742,0.567628022,58.6884544,Active,Steam,51:11.8
27.2007053,269.8985378,3,20,9.546567529,13.65189851,0.75201256,58.20263159,Active,VS Code,51:41.8
43.0976345,192.0689586,9,30,84.33994953,33.6355325,3.593186216,66.44371675,Active,Word,52:11.8
12.74596494,127.8389761,13,19,46.95949069,66.48699066,1.936990953,52.82214488,Active,Spotify,52:41.8
30.53009963,202.2715803,7,17,12.32549647,7.221062559,2.75106303,55.93603577,Active,PowerPoint,53:11.8
19.09991782,124.9635383,7,22,24.55138417,48.10730012,20.22486763,73.69397466,Active,PowerPoint,53:41.8
25.43117234,237.9843478,11,28,21.70271712,5.948629115,0.852188341,42.30969744,Active,Excel,54:11.8
44.17677794,177.7231644,6,25,22.23634256,72.35038803,3.891478605,57.10230669,Active,Telegram,54:41.8
27.86648602,141.9523392,9,18,67.09704189,0,0.520535147,23.9372298,Active,WhatsApp,55:11.8
25.69654822,183.5787694,13,30,75.91483186,44.80600658,1.917268091,46.58553831,Active,VS Code,55:41.8
4.602157885,32.18428859,11,19,100.9743674,47.60750846,3.748861992,90.18567441,Active,Excel,56:11.8
36.19380349,65.49243983,11,18,29.05333303,42.40009978,14.65269602,61.2965076,Active,Discord,56:41.8
34.68226272,60.45562452,8,20,60.28868802,12.4550086,2.481559145,43.28011369,Active,Spotify,57:11.8
57.44882085,160.7207321,12,30,30.58922599,8.873130558,0.335544823,50.29081231,Active,Notepad,57:41.8
20.38332648,279.938625,12,17,50.60371709,55.44801255,2.456434176,44.58003487,Active,Firefox,58:11.8
28.28725491,317.347511,15,29,5.58858838,50.96813264,0.787605292,49.6340124,Active,Notepad,58:41.8
28.74075526,197.8538326,4,30,16.30408579,50.69521614,1.306756375,37.019863,Active,TaskManager,59:11.8
48.6617992,187.5633356,6,20,74.09181466,53.1194398,4.81285966,54.897424,Active,Firefox,59:41.8
23.57056701,14.92066994,5,30,5.496021437,0,0.34902243,55.60619872,Active,Word,00:11.8
29.18532289,109.299465,8,30,68.44492903,0,3.124861609,45.13276021,Active,FileExplorer,00:41.8
34.11844765,90.91621861,10,32,29.71552844,16.57352385,4.701144716,47.80118612,Active,Slack,01:11.8
27.79913685,103.4364301,7,16,0,20.40717189,2.739682222,51.81535351,Active,FileExplorer,01:41.8
18.30349578,137.3892136,7,27,0,18.27595563,0.096558127,34.45513945,Active,Firefox,02:11.8
27.91134989,114.5932067,3,28,93.9038404,35.54995945,21.1747124,54.70540669,Active,Notepad,02:41.8
41.10447625,10,10,20,0,52.30500987,2.287338802,60.60315435,Active,Spotify,03:11.8
9.602270509,206.0932692,9,21,48.06882152,24.12009583,7.53840612,74.29732213,Active,Firefox,03:41.8
26.99454511,69.54427307,8,21,60.61852383,13.69365527,1.970004066,51.367449,Active,Steam,04:11.8
14.49818778,167.9435148,9,26,10.60393313,46.25846202,3.221944675,33.88728224,Active,Slack,04:41.8
42.92569943,305.5562002,7,30,33.39423895,24.36071023,2.458904348,42.94125483,Active,MediaPlayer,05:11.8
2.152196428,81.04615563,7,24,64.3647173,32.14649766,2.096850907,22.14071892,Active,Spotify,05:41.8
16.61617229,10,10,25,58.79948554,23.35053495,0.110468272,59.54705165,Active,Chrome,06:11.8
30.65817813,128.5496834,6,25,36.18273301,36.79940719,2.231599093,5,Active,MediaPlayer,06:41.8
48.48286044,232.5719726,6,26,57.10713889,9.72191734,11.01324589,65.49310381,Active,Excel,07:11.8
24.01374608,296.8760591,8,20,46.93296007,44.52544452,5.862263107,67.90648531,Active,Calculator,07:41.8
16.6720071,57.78378042,11,30,20.88750261,29.34446596,0.785742522,5,Active,Steam,08:11.8
53.21735604,187.2524417,8,35,86.0147137,14.7136754,4.472095896,70.50561986,Active,MediaPlayer,08:41.8
3.279791494,115.1017157,11,26,56.22261755,40.61865973,11.13881966,65.54572339,Active,Photoshop,09:11.8
0,142.0538734,8,22,0,14.69457742,6.020431403,39.19896433,Active,WhatsApp,09:41.8
31.60021675,348.325751,10,20,65.65023948,15.57854804,0.804861762,21.16368618,Active,Steam,10:11.8
17.46918663,37.27722537,6,17,31.5345245,5.974462025,10.11842598,28.244818,Active,Excel,10:41.8
9.681507743,169.0304746,8,28,41.31691428,0,1.794415567,29.82964407,Active,Calculator,11:11.8
35.62534671,185.0769879,7,21,50.24584503,40.68570758,3.026378857,71.3211192,Active,PowerPoint,11:41.8
28.65701071,231.4339744,7,26,26.21157491,53.31233298,3.734245917,36.01919615,Active,Calculator,12:11.8
16.53882054,157.3487365,3,25,104.0911359,20.98800551,9.502515318,63.10646192,Active,Discord,12:41.8
5.79543402,173.1037905,11,18,5.200468242,14.03054978,13.41246019,42.51878644,Active,FileExplorer,13:11.8
38.08685992,120.6263574,7,21,51.70062432,0,13.27156702,46.10151277,Active,Excel,13:41.8
34.75301767,170.1845206,6,18,61.44054743,0,0.039929923,13.57208811,Active,Notepad,14:11.8
23.51236204,124.2605793,11,19,51.23638325,44.53461091,12.74808901,22.05859709,Active,Notepad,14:41.8
52.69955494,196.6178917,2,21,44.27042575,0,0.279609243,70.86195042,Active,Calculator,15:11.8
8.948728505,122.2792248,7,25,38.68960151,7.121328588,1.544689642,41.88554957,Active,WhatsApp,15:41.8
2.117122436,178.2825295,9,18,25.90460163,35.66862637,3.617906733,51.01318898,Active,Firefox,16:11.8
14.62137895,147.805289,8,23,25.37260525,31.79414525,3.268917859,81.12714319,Active,PowerPoint,16:41.8
24.31620975,234.4537688,12,21,84.75630354,36.49404767,4.640675424,42.44747643,Active,Calculator,17:11.8
28.65009174,146.1454707,6,16,36.7475983,30.13838897,3.264310447,41.31508042,Active,Slack,17:41.8
21.38145913,17.02256488,13,24,113.96557,22.86146292,13.61904457,69.12171775,Active,Photoshop,18:11.8
30.28083095,244.6441126,11,19,70.06820956,7.242686507,1.375796376,45.2469938,Active,Telegram,18:41.8
6.226908637,82.07007744,12,31,0,17.31713109,1.601196393,51.40014054,Active,Photoshop,19:11.8
46.65646906,100.9675246,4,29,76.49777049,24.21904248,12.67497823,64.93632579,Active,Calculator,19:41.8
23.76773232,105.3254029,14,25,48.40520583,0,0.399219337,45.00229288,Active,Slack,20:11.8
41.75943747,253.082857,4,19,8.301447578,14.27327792,4.702415379,60.75176947,Active,Firefox,20:41.8
30.1408802,10,12,18,89.12765599,22.55562981,5.724369507,42.68307455,Active,Word,21:11.8
31.85129829,385.33114,5,24,36.922492,16.22070488,3.521462532,64.62278307,Active,FileExplorer,21:41.8
33.5465092,229.2042607,6,19,34.37202919,23.14890963,5.924641191,53.42654139,Active,Discord,22:11.8
31.7156284,166.7429186,12,17,61.25570051,43.37455502,0.948269742,40.49192013,Active,Discord,22:41.8
34.6408414,145.88295,9,32,84.28491019,45.82971855,9.574119993,46.48499165,Active,WhatsApp,23:11.8
44.93728795,171.4165556,10,32,53.40245595,60.22706296,0.754263808,5,Active,Telegram,23:41.8
27.94781755,189.0841821,9,24,51.25458044,0,2.560903076,68.87547317,Active,PowerPoint,24:11.8
35.63505636,198.3911689,8,22,29.09401957,21.58509702,0.391200341,19.9073103,Active,FileExplorer,24:41.8
23.65396459,191.670335,11,32,83.77270547,54.5515901,3.939609386,23.61764679,Active,Chrome,25:11.8
46.60175823,156.7185511,7,28,53.6915236,0,5.539463203,36.23962876,Active,Telegram,25:41.8
14.85411547,135.1996185,10,21,43.23670618,6.475414953,14.16990718,9.140988454,Active,Discord,26:11.8
52.01410649,138.6545037,7,24,39.51479369,17.68528666,6.722619044,54.3523256,Active,Spotify,26:41.8
24.39763074,135.381879,16,22,80.80476787,70.88647605,3.894646565,52.22028009,Active,Spotify,27:11.8
3.538373468,235.0327573,7,32,42.13029211,10.50934592,13.48681387,35.26921931,Active,Notepad,27:41.8
26.92156622,194.5167542,12,15,80.88192854,51.67641284,3.25462448,31.43920274,Active,VS Code,28:11.8
14.78422514,10,5,23,35.8527589,29.44206213,4.118622169,31.13206926,Active,Firefox,28:41.8
37.60965323,199.1925582,7,36,71.66916451,7.070919678,4.532921556,57.29596821,Active,Excel,29:11.8
15.21064031,164.6052146,11,24,56.21288541,85.99648293,2.637991899,13.12548288,Active,PowerPoint,29:41.8
18.3072485,148.5968433,8,17,21.47735034,33.89296008,9.115714815,36.82001642,Active,TaskManager,30:11.8
0,120.861116,11,33,47.39071707,37.52404636,1.023915325,14.4114456,Active,Slack,30:41.8
18.21540521,234.308454,6,28,0,40.69015096,4.046632157,60.37488909,Active,Firefox,31:11.8
0,221.0644847,9,31,27.67880477,39.13912364,6.404867843,38.27555172,Active,WhatsApp,31:41.8
1.241457648,92.03417491,7,34,2.665807842,73.04146712,11.71579454,55.93498708,Active,Slack,32:11.8
36.40621984,180.5289215,5,28,109.9250028,65.71887697,10.76730928,69.99075279,Active,Steam,32:41.8
36.78700238,77.12574491,8,18,3.01908152,11.36803713,3.553911745,70.32854075,Active,Photoshop,33:11.8
31.38186343,46.52863764,4,30,127.5737188,70.37449826,5.152359218,24.55797412,Active,PowerPoint,33:41.8
10.49535785,102.9962082,4,31,65.42838598,15.99734094,2.506338369,51.18919992,Active,Chrome,34:11.8
24.28432966,214.6795104,4,23,34.43398496,36.44481762,3.157229931,67.4278804,Active,Excel,34:41.8
24.94596191,221.4843784,12,21,74.19080302,0.969637631,11.83646041,58.92952928,Active,Discord,35:11.8
7.624529662,188.4814065,6,19,30.66455843,50.73212828,13.34683998,60.90660544,Active,VS Code,35:41.8
47.55097453,204.382184,9,32,7.713533588,23.85277517,11.28873067,9.333530296,Active,Notepad,36:11.8
38.16043436,188.7133715,8,24,52.37210805,7.010247268,0.744651675,58.62293929,Active,Discord,36:41.8
21.68553739,101.8888804,4,14,71.00218089,53.77002028,9.48840142,29.14137407,Active,Slack,37:11.8
25.40328758,182.3941909,10,19,88.35232686,58.7240279,14.81765483,58.29372101,Active,FileExplorer,37:41.8
28.12574212,210.0307144,13,20,64.93190329,59.40205563,2.241208297,57.85615978,Active,Word,38:11.8
0,206.5718497,7,26,34.11963429,0,3.65576457,56.79834466,Active,Excel,38:41.8
21.29233926,239.1685029,6,32,91.58828246,61.4708584,7.550118461,42.78701703,Active,Photoshop,39:11.8
14.77023628,203.1227885,11,20,84.88927479,23.98968639,4.128573904,71.3218272,Active,Word,39:41.8
9.975699852,176.3586156,6,29,58.07052583,71.03006942,25.16710594,55.20616013,Active,VS Code,40:11.8
20.78349561,230.2612679,8,31,86.3233324,42.49907396,3.041396343,51.43031892,Active,Discord,40:41.8
51.9652979,148.0109056,6,21,115.5443093,35.02662521,6.257815889,26.31178298,Active,WhatsApp,41:11.8
34.61264292,83.85940116,13,20,33.6924818,30.17042145,7.865316328,52.9218201,Active,Discord,41:41.8
16.43231515,137.7699777,7,33,23.00966953,29.72674153,3.407085398,84.57421368,Active,Firefox,42:11.8
33.58874172,94.13230164,5,24,32.81932429,16.40971369,9.723987042,17.19635029,Active,Chrome,42:41.8
